Source,Target
116648,57118
116648,155767
116648,12231
116648,48831
116648,98007
116648,130477
116648,155649
116648,40710
116648,150834
116648,42746
116648,28977
116648,55360
116648,78963
116648,30699
116648,51814
116648,22226
116648,6245
116648,70146
116648,151984
116648,147142
116648,39235
116648,114571
116648,103066
116648,49876
116648,30550
116648,139128
116648,150335
116648,52769
116648,87822
116648,125815
116648,127683
116648,106236
116648,81434
116648,85099
116648,15415
116648,43319
116648,57895
116648,53072
116648,163469
116648,153603
116648,111999
116648,156996
116648,61908
116648,106342
116648,51077
116648,50699
116648,98653
116648,39778
116648,56927
116648,22929
116648,114757
116648,52661
116648,127185
116648,67651
116648,166645
116648,152411
116648,144264
116648,85368
116648,64808
116648,151716
116648,138666
116648,11175
116648,144438
116648,110627
116648,112919
116648,66975
116648,58593
116648,112563
116648,98619
116648,30135
116648,93468
116648,163684
116648,23752
116648,141654
116648,14061
116648,159566
116648,36014
116648,112986
116648,152435
116648,144717
116648,39590
116648,58061
116648,142441
116648,57798
116648,107314
116648,81236
116648,102603
116648,86749
116648,113503
116648,69875
116648,63916
116648,91003
116648,74238
116648,66322
116648,57867
116648,125726
116648,132936
116648,50472
116648,48141
116648,48079
116648,24271
116648,117805
116648,93948
116648,16088
116648,59856
116648,61639
116648,147614
116648,63569
116648,146684
116648,58963
116648,17613
116648,21935
116648,56127
116648,76283
116648,137684
116648,91277
116648,79534
116648,39147
116648,9791
116648,13514
116648,76501
116648,38248
116648,57685
116648,148136
116648,159967
116648,43697
116648,37297
116648,12517
116648,24813
116648,149260
116648,153042
116648,78106
116648,46673
116648,112064
116648,150686
116648,127835
116648,159485
116648,76361
116648,140802
116648,61824
116648,103344
116648,76522
116648,80780
116648,152940
116648,23997
116648,147101
116648,73755
116648,113894
116648,98517
116648,21488
116648,115901
116648,84043
116648,95611
116648,75497
116648,71953
116648,27000
116648,123751
116648,94727
116648,85137
116648,112156
116648,59854
116648,1996
116648,126361
116648,155943
116648,17560
116648,47443
116648,66413
116648,3677
116648,98582
116648,49312
116648,108300
116648,26918
116648,21158
116648,44798
116648,63092
116648,84204
116648,67978
116648,49337
116648,90619
116648,77407
116648,17387
116648,115492
116648,161885
116648,156945
116648,123822
116648,142445
116648,36663
116648,28336
116648,45986
116648,38550
116648,128189
116648,162979
116648,63825
116648,17129
116648,156037
116648,66624
116648,17542
116648,54527
116648,23794
116648,120366
116648,76985
116648,100422
116648,138493
116648,119861
116648,10713
116648,27745
116648,43804
116648,50871
116648,161362
116648,81749
116648,84983
116648,59100
116648,61344
116648,66699
116648,156598
116648,2354
116648,104481
116648,96220
116648,17735
116648,86994
116648,144893
116648,60819
116648,92101
116648,153172
116648,135881
116648,81191
116648,82941
116648,107402
116648,86299
116648,112294
116648,98269
116648,105319
116648,8999
116648,4635
116648,50454
116648,105139
116648,13071
116648,147804
116648,114352
116648,120004
116648,113271
116648,27844
116648,154052
116648,111126
116648,9707
116648,7740
116648,48479
116648,88122
116648,159097
116648,57716
116648,51003
116648,79000
116648,69216
116648,78235
116648,75326
116648,145971
116648,27374
116648,108596
116648,96075
116648,48414
116648,119488
116648,79546
116648,46437
116648,27937
116648,66946
116648,62110
116648,96661
116648,69841
116648,69251
116648,37494
116648,103265
116648,110358
116648,103469
116648,60270
116648,69411
116648,130525
116648,101425
116648,46251
116648,104390
116648,91319
116648,55415
116648,21489
116648,53169
116648,33942
116648,92530
116648,160274
116648,48546
116648,45847
116648,136433
116648,79652
116648,145873
116648,20004
116648,85751
116648,148739
116648,83806
116648,124912
116648,72040
116648,79007
116648,5452
116648,143921
116648,110084
116648,155801
116648,145992
116648,57788
116648,108884
116648,130590
116648,131704
116648,60588
116648,154065
116648,45849
116648,123955
116648,48000
116648,90360
116648,109404
116648,14673
116648,118909
116648,18499
116648,80344
116648,26265
116648,12129
116648,2264
116648,57680
116648,123445
116648,157484
116648,22330
116648,140672
116648,55253
116648,10520
116648,102646
116648,37279
116648,158627
116648,140860
116648,14441
116648,133706
116648,20463
116648,116385
116648,167226
116648,73748
116648,115340
116648,21100
116648,117304
116648,10507
116648,61160
116648,35358
116648,141645
116648,156936
116648,13933
116648,139618
116648,130594
116648,78513
116648,42349
116648,147459
116648,35571
116648,139043
116648,7163
116648,120234
116648,78624
116648,138947
116648,47588
116648,23214
116648,120267
116648,8605
116648,74642
116648,117
116648,164814
116648,36439
116648,146056
116648,969
116648,34443
116648,153659
116648,95260
116648,151252
116648,108821
116648,110654
116648,127872
116648,6359
116648,85207
116648,124068
116648,136940
116648,28350
116648,17943
116648,5069
116648,135137
116648,65628
116648,134164
116648,140335
116648,74326
116648,94280
116648,75124
116648,4990
116648,97584
116648,49737
116648,20039
116648,75289
116648,130803
116648,110238
116648,89440
116648,152814
116648,113139
116648,72377
116648,22436
116648,115816
116648,164755
116648,142320
116648,43514
116648,18890
116648,94877
116648,128153
116648,60805
116648,22103
116648,21751
116648,129179
116648,124395
116648,134372
116648,143786
116648,32188
116648,128836
116648,108658
116648,120562
116648,79224
116648,80922
116648,123408
116648,144034
116648,145723
116648,55310
116648,86752
116648,13766
116648,23835
116648,87293
116648,135723
116648,69599
116648,1927
116648,104537
116648,122935
116648,27447
116648,84202
116648,133187
116648,57123
116648,136303
116648,93794
116648,117724
116648,31404
116648,78880
116648,11668
116648,6521
116648,80561
116648,94746
116648,8677
116648,6752
116648,26040
116648,119134
116648,36172
116648,167148
116648,158908
116648,34915
116648,51079
116648,150326
116648,100993
116648,56827
116648,40494
116648,157059
116648,11219
116648,147721
116648,11098
116648,140874
116648,31685
116648,133010
116648,16630
116648,110520
116648,124083
116648,130043
116648,96157
116648,125389
116648,77657
116648,76776
116648,83691
116648,130225
116648,118637
116648,137281
116648,89650
116648,103647
116648,49998
116648,65453
116648,128570
116648,109566
116648,68865
116648,166214
116648,4058
116648,125020
116648,152269
116648,10543
116648,152857
116648,162060
116648,33711
116648,55074
116648,27123
116648,36037
116648,146771
116648,110968
116648,67209
116648,113620
116648,159022
116648,24678
116648,60435
116648,82634
116648,140247
116648,48718
116648,152477
116648,113963
116648,96232
116648,126833
116648,60970
116648,109713
116648,9256
116648,32459
116648,123389
116648,56272
116648,92178
116648,152708
116648,3175
116648,72885
116648,38513
116648,123561
116648,109130
116648,165729
116648,72451
116648,10630
116648,26402
116648,96498
116648,151966
116648,75677
116648,114943
116648,17621
116648,104764
116648,30038
116648,48028
116648,153129
116648,31705
116648,161932
116648,4009
116648,12914
116648,158124
116648,47205
116648,21279
116648,59722
116648,118616
116648,160638
116648,12873
116648,55608
116648,11249
116648,105226
116648,111626
116648,158519
116648,52312
116648,146164
116648,30406
116648,94839
116648,110375
116648,108277
116648,49106
116648,138827
116648,67560
116648,12197
116648,122295
116648,74801
116648,86933
116648,143669
116648,132341
116648,123053
116648,90562
116648,85877
116648,117732
116648,38753
116648,117453
116648,73127
116648,56381
116648,118983
116648,112755
116648,109435
116648,106320
116648,33269
116648,41082
116648,167040
116648,75908
116648,69885
116648,40151
116648,122371
116648,32425
116648,148756
116648,144769
116648,83955
116648,148041
116648,148403
116648,96773
116648,128391
116648,31982
116648,162738
116648,85692
116648,30188
116648,143444
116648,28643
116648,92581
116648,131227
116648,8234
116648,75754
116648,136489
116648,163046
116648,139876
116648,142512
116648,123210
116648,15948
116648,103238
116648,21130
116648,2841
116648,67214
116648,106575
116648,34352
116648,57728
116648,97426
116648,1765
116648,155067
116648,134415
116648,56052
116648,104845
116648,52898
116648,78221
116648,64669
